duration,protocol_type,service,flag,src_bytes,dst_bytes,logged_in,count,same_srv_rate,serror_rate,srv_serror_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_srv_count,label
0,tcp,auth,REJ,0,0,0,276,0.05,0.0,0.0,0.07,0.0,0.0,14,DoS
0,tcp,http,REJ,0,0,0,1,1.0,0.0,0.0,0.0,0.14,0.24,255,Normal
0,udp,domain_u,SF,46,134,0,145,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,246,2719,1,1,1.0,0.0,0.0,0.0,1.0,0.07,255,Normal
0,tcp,http,SF,222,771,1,8,1.0,0.0,0.0,0.0,0.02,0.02,255,Normal
0,tcp,vmnet,S0,0,0,0,258,0.04,1.0,1.0,0.05,0.0,0.0,10,DoS
0,tcp,private,S0,0,0,0,256,0.05,1.0,1.0,0.07,0.0,0.0,10,DoS
409,tcp,telnet,SF,279,9598,1,1,1.0,0.0,0.0,0.01,0.0,0.0,113,Normal
0,tcp,http,SF,226,651,1,12,1.0,0.0,0.0,0.0,0.01,0.0,255,Normal
0,tcp,http,SF,299,447,1,26,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,S0,0,0,0,14,0.43,1.0,1.0,0.04,0.01,0.0,26,DoS
0,tcp,ftp_data,SF,12,0,1,2,1.0,0.0,0.0,0.27,0.36,0.02,88,Normal
0,tcp,http,SF,281,1951,1,30,1.0,0.0,0.0,0.0,0.01,0.03,255,Normal
0,tcp,bgp,S0,0,0,0,138,0.18,1.0,1.0,0.05,0.0,0.0,25,DoS
0,udp,domain_u,SF,42,42,0,4,1.0,0.0,0.0,0.01,0.01,0.0,245,Normal
0,tcp,ftp,S0,0,0,0,300,0.02,1.0,1.0,0.07,0.0,0.0,7,DoS
0,tcp,time,S0,0,0,0,199,0.05,1.0,1.0,0.07,0.0,0.0,9,DoS
0,tcp,http,SF,263,453,1,15,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
36613,tcp,private,RSTR,1,0,0,2,1.0,0.0,0.0,0.5,1.0,0.0,2,Probe
0,tcp,ftp,RSTO,0,0,0,1,1.0,0.0,0.0,0.02,0.0,0.0,43,Normal
0,tcp,private,S0,0,0,0,144,0.1,1.0,1.0,0.06,0.0,0.0,30,DoS
0,tcp,sql_net,S0,0,0,0,104,0.04,1.0,1.0,0.07,0.0,0.0,18,DoS
0,tcp,http,SF,283,1980,1,18,1.0,0.0,0.0,0.0,0.06,0.03,255,Normal
0,tcp,http,SF,161,5530,1,2,1.0,0.0,0.0,0.0,0.5,0.05,255,Normal
0,tcp,http,SF,211,321,1,7,1.0,0.0,0.0,0.0,0.0,0.01,255,Normal
0,tcp,http,SF,201,1701,1,7,1.0,0.0,0.0,0.0,0.03,0.04,255,Normal
0,icmp,eco_i,SF,8,0,0,1,1.0,0.0,0.0,0.0,1.0,0.25,112,Probe
0,udp,other,SF,147,0,0,3,0.33,0.0,0.0,0.67,0.95,0.0,1,Normal
0,tcp,private,S0,0,0,0,74,0.22,1.0,1.0,0.06,0.0,0.0,5,DoS
0,tcp,ftp_data,SF,567,0,0,1,1.0,0.0,0.0,0.09,0.25,0.05,38,Normal
0,tcp,hostnames,REJ,0,0,0,225,0.01,0.0,0.0,0.08,0.0,0.0,2,DoS
0,tcp,telnet,S0,0,0,0,66,0.24,0.97,1.0,0.04,0.0,0.0,52,DoS
5043,tcp,ftp_data,SF,5131424,0,1,1,1.0,0.0,0.14,0.0,1.0,0.14,42,R2L
0,tcp,http,SF,320,420,1,7,1.0,0.0,0.0,0.0,0.01,0.0,255,Normal
0,icmp,eco_i,SF,8,0,0,1,1.0,0.0,0.0,0.0,1.0,0.51,61,Probe
0,tcp,smtp,S0,0,0,0,2,1.0,0.5,0.5,0.05,0.01,0.02,101,Normal
0,tcp,http,SF,204,1229,1,4,1.0,0.0,0.0,0.0,0.02,0.04,255,Normal
0,tcp,time,RSTR,0,0,0,1,1.0,0.0,0.0,0.16,0.15,0.0,1,Probe
0,tcp,ftp_data,SF,10389,0,1,1,1.0,0.0,0.0,0.02,0.31,0.0,81,Normal
0,tcp,uucp,S0,0,0,0,139,0.09,1.0,1.0,0.07,0.0,0.0,13,DoS
0,tcp,http,SF,344,573,1,28,1.0,0.04,0.03,0.0,0.0,0.0,255,Normal
0,tcp,exec,RSTO,0,0,0,144,0.11,0.0,0.0,0.06,0.0,0.0,9,DoS
0,tcp,netbios_dgm,S0,0,0,0,241,0.08,1.0,1.0,0.07,0.0,0.0,19,DoS
0,tcp,http,SF,243,821,1,15,1.0,0.0,0.0,0.0,0.01,0.01,255,Normal
0,icmp,ecr_i,SF,1032,0,0,213,1.0,0.0,0.0,0.0,1.0,0.0,255,DoS
0,icmp,eco_i,SF,8,0,0,1,1.0,0.0,0.0,0.0,1.0,0.55,11,Probe
0,tcp,private,REJ,0,0,0,36,0.03,0.17,0.0,0.47,0.0,0.0,1,Probe
0,udp,private,SF,105,146,0,3,0.67,0.0,0.0,0.01,0.01,0.0,239,Normal
0,tcp,private,S0,0,0,0,254,0.07,1.0,1.0,0.06,0.0,0.0,17,DoS
1,tcp,smtp,SF,1080,327,1,1,1.0,0.0,0.0,0.02,0.0,0.01,154,Normal
0,tcp,telnet,S0,0,0,0,295,0.02,1.0,1.0,0.05,0.0,0.0,7,DoS
0,tcp,private,S0,0,0,0,171,0.02,1.0,1.0,0.07,0.0,0.0,14,DoS
0,tcp,Z39_50,S0,0,0,0,179,0.01,1.0,1.0,0.07,0.0,0.0,5,DoS
0,tcp,smtp,SF,657,326,1,2,0.5,0.0,0.0,0.6,0.0,0.0,11,Normal
0,tcp,http_443,S0,0,0,0,101,0.07,1.0,1.0,0.07,0.0,0.0,3,DoS
0,tcp,http,SF,284,765,1,9,1.0,0.0,0.0,0.0,0.01,0.0,255,Normal
0,tcp,http,SF,261,15455,1,22,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,317,315,1,1,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,udp,domain_u,SF,33,0,0,8,1.0,0.0,0.0,0.03,0.14,0.0,36,Normal
0,tcp,private,REJ,0,0,0,2,0.5,0.0,0.0,0.6,0.56,0.0,1,Probe
0,tcp,private,RSTR,0,0,0,1,1.0,0.0,0.0,0.64,0.64,0.0,1,Probe
0,udp,domain_u,SF,44,70,0,195,1.0,0.0,0.0,0.01,0.01,0.0,234,Normal
0,tcp,http,SF,215,584,1,4,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,private,S0,0,0,0,260,0.03,1.0,1.0,0.07,0.0,0.0,7,DoS
0,tcp,http,SF,332,2844,1,14,1.0,0.0,0.0,0.0,0.01,0.03,255,Normal
1,tcp,smtp,SF,978,334,1,1,1.0,0.0,0.0,0.03,0.01,0.02,164,Normal
0,tcp,http,SF,296,5670,1,10,1.0,0.0,0.0,0.0,0.01,0.02,255,Normal
0,tcp,telnet,S0,0,0,0,125,0.1,1.0,1.0,0.07,0.0,0.0,8,DoS
0,tcp,private,REJ,0,0,0,139,0.07,0.0,0.0,0.09,0.0,0.0,6,DoS
0,tcp,http,SF,214,9986,1,10,1.0,0.0,0.0,0.0,0.02,0.02,255,Normal
0,tcp,private,S0,0,0,0,251,0.03,1.0,1.0,0.07,0.0,0.0,2,DoS
0,udp,ntp_u,SF,48,48,0,1,1.0,0.0,0.0,0.05,0.55,0.0,23,Normal
0,tcp,http,SF,226,1301,1,5,1.0,0.0,0.0,0.0,0.07,0.03,255,Normal
0,tcp,bgp,S0,0,0,0,211,0.08,1.0,1.0,0.08,0.0,0.0,12,DoS
0,icmp,urp_i,SF,78,0,0,20,0.4,0.0,0.0,0.01,0.06,0.0,16,Normal
0,tcp,private,S0,0,0,0,208,0.01,1.0,1.0,0.07,0.0,0.0,5,DoS
0,tcp,http,REJ,0,0,0,1,1.0,0.0,0.0,0.0,0.12,0.18,38,Normal
0,tcp,discard,S0,0,0,0,268,0.07,1.0,1.0,0.07,0.0,0.0,19,DoS
0,tcp,private,REJ,0,0,0,1,1.0,0.0,0.0,1.0,0.03,1.0,2,Probe
0,tcp,private,REJ,0,0,0,2,0.5,0.0,0.0,0.53,0.51,0.0,1,Probe
0,tcp,http,SF,294,3327,1,1,1.0,0.0,0.0,0.0,0.02,0.04,255,Normal
0,tcp,supdup,S0,0,0,0,286,0.01,1.0,1.0,0.05,0.0,0.0,3,DoS
0,tcp,http,SF,220,1249,1,7,1.0,0.0,0.0,0.0,0.01,0.03,255,Normal
0,tcp,other,REJ,0,0,0,425,0.0,0.08,0.0,1.0,0.0,0.0,1,Probe
0,tcp,http,SF,196,3282,1,8,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,S0,0,0,0,272,0.05,1.0,0.43,0.08,0.0,0.0,13,DoS
0,tcp,http,SF,327,4482,1,4,1.0,0.0,0.0,0.0,0.02,0.02,255,Normal
0,tcp,uucp_path,REJ,0,0,0,241,0.01,0.0,0.0,0.07,0.0,0.0,3,DoS
0,tcp,ftp_data,SF,319,0,0,2,1.0,0.0,0.0,0.5,0.33,0.0,2,Normal
0,tcp,smtp,SF,1087,302,1,1,1.0,0.0,0.0,0.29,0.0,0.03,64,Normal
0,tcp,http,SF,210,3754,1,18,1.0,0.0,0.0,0.0,0.02,0.02,255,Normal
0,tcp,sql_net,S0,0,0,0,125,0.15,1.0,1.0,0.07,0.0,0.0,18,DoS
0,tcp,http,REJ,0,0,0,1,1.0,0.0,0.0,0.0,0.08,0.15,255,Normal
0,tcp,http,SF,234,6282,1,6,1.0,0.0,0.0,0.0,0.01,0.03,255,Normal
0,icmp,eco_i,SF,8,0,0,1,1.0,0.0,0.0,0.0,1.0,0.5,255,Probe
0,tcp,http,SF,54540,8314,1,1,1.0,0.0,0.0,0.0,0.0,0.0,251,DoS
0,tcp,http,SF,237,1461,1,3,1.0,0.0,0.0,0.0,0.02,0.02,255,Normal
0,tcp,ftp_data,S0,0,0,0,42,0.24,1.0,1.0,0.03,0.01,0.03,62,DoS
0,tcp,private,S0,0,0,0,274,0.04,1.0,1.0,0.07,0.0,0.0,10,DoS
0,tcp,http,SF,200,955,1,3,1.0,0.0,0.0,0.0,0.0,0.01,255,Normal
0,tcp,http,SF,219,657,1,7,1.0,0.0,0.0,0.0,0.04,0.01,255,Normal
0,tcp,http,SF,284,5921,1,1,1.0,0.0,0.0,0.0,0.02,0.07,255,Normal
0,tcp,nntp,S0,0,0,0,196,0.06,1.0,1.0,0.08,0.0,0.0,12,DoS
0,tcp,http,SF,325,426,1,5,1.0,0.0,0.0,0.0,0.01,0.01,255,Normal
0,tcp,courier,S0,0,0,0,111,0.05,1.0,1.0,0.07,0.0,0.0,6,DoS
0,icmp,eco_i,SF,30,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,247,Normal
0,tcp,http,SF,335,7902,1,1,1.0,0.0,0.0,0.0,1.0,0.04,255,Normal
0,udp,domain_u,SF,36,0,0,2,1.0,0.0,0.0,0.0,1.0,0.01,171,Normal
0,tcp,private,S0,0,0,0,168,0.02,1.0,1.0,0.08,0.0,0.0,3,DoS
0,tcp,courier,S0,0,0,0,108,0.07,1.0,1.0,0.07,0.0,0.0,8,DoS
0,tcp,http,REJ,0,0,0,1,1.0,0.0,0.0,0.0,0.17,0.24,55,Normal
0,tcp,private,S0,0,0,0,36,0.33,1.0,1.0,0.1,0.0,0.0,12,DoS
0,tcp,private,S0,0,0,0,143,0.13,1.0,1.0,0.06,0.0,0.0,4,DoS
0,tcp,http,SF,216,1956,1,1,1.0,0.0,0.0,0.0,0.08,0.05,255,Normal
0,tcp,uucp,S0,0,0,0,132,0.06,1.0,1.0,0.05,0.0,0.0,8,DoS
0,udp,domain_u,SF,44,78,0,139,1.0,0.0,0.0,0.01,0.0,0.0,166,Normal
0,tcp,http,SF,347,8113,1,7,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
1,tcp,smtp,SF,570,280,1,1,1.0,0.0,0.0,0.05,0.01,0.02,104,Normal
0,tcp,http,SF,219,17540,1,8,1.0,0.0,0.0,0.0,0.03,0.05,255,Normal
0,udp,other,SF,146,0,0,3,0.33,0.0,0.0,0.53,0.88,0.0,1,Normal
0,tcp,ftp,S0,0,0,0,222,0.0,1.0,1.0,0.06,0.0,0.0,1,DoS
0,tcp,private,S0,0,0,0,260,0.03,1.0,1.0,0.08,0.01,0.0,8,DoS
0,tcp,private,S0,0,0,0,237,0.06,1.0,1.0,0.08,0.0,0.0,1,DoS
0,tcp,private,S0,0,0,0,132,0.11,1.0,1.0,0.05,0.0,0.0,16,DoS
31401,tcp,private,RSTR,1,0,0,2,1.0,0.0,0.0,0.82,1.0,0.0,2,Probe
0,tcp,private,S0,0,0,0,57,0.19,1.0,1.0,0.07,0.0,0.0,11,DoS
0,icmp,eco_i,SF,18,0,0,1,1.0,0.0,0.0,0.0,1.0,0.25,200,Probe
0,tcp,time,SF,0,4,0,1,1.0,0.0,0.0,0.0,0.04,0.0,25,Normal
0,tcp,http,SF,233,581,1,13,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,finger,S0,0,0,0,257,0.07,1.0,1.0,0.07,0.0,0.0,19,DoS
0,tcp,ftp_data,SF,276,0,0,1,1.0,0.0,0.0,0.08,0.17,0.08,24,Normal
0,udp,domain_u,SF,44,139,0,77,1.0,0.0,0.0,0.01,0.0,0.0,242,Normal
0,icmp,eco_i,SF,8,0,0,1,1.0,0.0,0.0,0.0,1.0,0.51,41,Probe
7805,tcp,telnet,SF,1828,148722,1,1,1.0,0.0,0.0,0.08,0.02,0.0,7,Normal
0,tcp,http,SF,200,764,1,2,1.0,0.0,0.0,0.0,0.04,0.02,255,Normal
0,udp,domain_u,SF,46,46,0,11,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,private,S0,0,0,0,257,0.07,1.0,1.0,0.09,0.0,0.0,2,DoS
0,tcp,telnet,S0,0,0,0,13,1.0,1.0,1.0,0.01,0.01,0.0,75,DoS
0,tcp,http,SF,216,5284,1,9,1.0,0.0,0.0,0.0,0.01,0.02,255,Normal
0,tcp,exec,RSTO,0,0,0,137,0.07,0.0,0.0,0.06,0.0,0.0,4,DoS
0,tcp,http,SF,234,997,1,28,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,220,1643,1,12,1.0,0.0,0.04,0.0,0.04,0.04,255,Normal
0,tcp,login,S0,0,0,0,132,0.02,1.0,1.0,0.07,0.0,0.0,14,DoS
0,udp,private,SF,105,146,0,7,0.14,0.0,0.0,0.01,0.01,0.0,226,Normal
0,tcp,http,REJ,0,0,0,1,1.0,0.0,0.0,0.0,0.08,0.04,255,Normal
0,tcp,Z39_50,S0,0,0,0,290,0.06,1.0,1.0,0.08,0.0,0.0,11,DoS
0,tcp,private,S0,0,0,0,203,0.01,1.0,1.0,0.06,0.0,0.0,9,DoS
0,tcp,private,S0,0,0,0,290,0.03,1.0,1.0,0.08,0.0,0.0,9,DoS
0,tcp,http,SF,288,2881,1,14,1.0,0.0,0.0,0.0,0.07,0.05,255,Normal
0,tcp,uucp,RSTO,0,0,0,116,0.03,0.0,0.0,0.08,0.0,0.0,3,DoS
0,tcp,private,S0,0,0,0,260,0.02,1.0,1.0,0.07,0.0,0.0,5,DoS
0,udp,private,SF,1,0,0,12,0.08,0.0,0.0,0.2,0.6,0.0,24,Probe
0,udp,private,SF,28,0,0,21,1.0,0.0,0.0,0.02,0.08,0.0,21,DoS
0,tcp,http,SF,279,494,1,2,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,icmp,ecr_i,SF,1032,0,0,486,1.0,0.0,0.0,0.0,1.0,0.0,255,DoS
0,tcp,ftp_data,SF,192,0,1,2,1.0,0.0,0.0,0.01,0.45,0.0,115,Normal
7,tcp,telnet,SF,105,1401,1,1,1.0,0.0,0.0,0.07,0.01,0.0,1,Normal
0,tcp,private,REJ,0,0,0,1,1.0,0.0,0.0,1.0,0.04,1.0,2,Probe
10,tcp,smtp,SF,1330,282,1,1,1.0,0.0,0.0,0.03,0.0,0.0,142,Normal
0,icmp,ecr_i,SF,520,0,0,457,1.0,0.0,0.0,0.0,1.0,0.0,153,DoS
0,tcp,ftp_data,S0,0,0,0,47,0.09,1.0,1.0,0.02,0.02,0.0,64,DoS
0,tcp,http,SF,230,362,1,10,1.0,0.0,0.0,0.0,0.01,0.04,255,Normal
0,udp,domain_u,SF,44,110,0,71,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,271,3582,1,12,1.0,0.0,0.0,0.0,0.08,0.03,255,Normal
0,tcp,http,SF,179,1668,1,6,1.0,0.0,0.0,0.0,0.02,0.03,255,Normal
0,tcp,ftp_data,SF,852,0,0,6,1.0,0.0,0.0,0.02,0.13,0.05,39,Normal
0,tcp,http,SF,222,310,1,5,1.0,0.0,0.0,0.0,0.01,0.01,255,Normal
0,tcp,http,SF,314,4137,1,7,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,login,RSTO,0,0,0,139,0.07,0.0,0.0,0.06,0.0,0.0,10,DoS
0,tcp,http,SF,230,6880,1,1,1.0,0.0,0.0,0.0,0.04,0.04,255,Normal
0,tcp,whois,S0,0,0,0,200,0.03,1.0,1.0,0.07,0.0,0.0,6,DoS
0,tcp,ctf,S0,0,0,0,140,0.01,1.0,1.0,0.08,0.0,0.0,1,DoS
0,tcp,smtp,SF,857,327,1,1,1.0,0.0,0.0,0.02,0.01,0.02,132,Normal
0,tcp,http,SF,234,1707,1,9,1.0,0.0,0.0,0.0,0.11,0.04,255,Normal
0,icmp,ecr_i,SF,1032,0,0,511,1.0,0.0,0.0,0.01,0.78,0.0,200,DoS
0,udp,private,SF,28,0,0,68,1.0,0.0,0.0,0.02,0.27,0.0,68,DoS
0,tcp,private,S0,0,0,0,132,0.05,1.0,1.0,0.06,0.0,0.0,7,DoS
0,tcp,http,SF,215,6367,1,9,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,udp,domain_u,SF,46,46,0,215,1.0,0.0,0.0,0.01,0.0,0.0,250,Normal
0,udp,private,SF,105,146,0,1,1.0,0.0,0.0,0.01,0.0,0.0,217,Normal
0,tcp,private,S0,0,0,0,115,0.16,1.0,1.0,0.04,0.0,0.0,18,DoS
0,tcp,private,S0,0,0,0,35,0.46,1.0,1.0,0.08,0.0,0.0,16,DoS
0,tcp,csnet_ns,S0,0,0,0,275,0.05,1.0,1.0,0.09,0.0,0.0,15,DoS
0,tcp,http,SF,305,2507,1,4,1.0,0.0,0.0,0.01,0.0,0.0,239,Normal
0,tcp,private,REJ,0,0,0,76,0.17,0.0,0.0,0.07,0.0,0.0,13,DoS
0,tcp,http,SF,336,15767,1,12,1.0,0.0,0.0,0.0,0.01,0.02,255,Normal
0,tcp,csnet_ns,S0,0,0,0,202,0.01,1.0,1.0,0.07,0.0,0.0,8,DoS
0,tcp,private,S0,0,0,0,252,0.06,1.0,1.0,0.09,0.0,0.0,13,DoS
5784,udp,other,SF,147,105,0,1,1.0,0.0,0.0,0.53,0.82,0.0,3,Normal
0,tcp,http,SF,335,1212,1,3,1.0,0.0,0.0,0.0,0.14,0.21,255,Normal
0,tcp,telnet,S0,0,0,0,74,0.23,1.0,1.0,0.02,0.01,0.0,58,DoS
0,tcp,http,SF,339,241,1,1,1.0,0.0,0.0,0.0,0.01,0.02,255,Normal
0,tcp,http,SF,317,3245,1,4,1.0,0.0,0.0,0.0,0.0,0.01,255,Normal
0,tcp,private,S0,0,0,0,116,0.16,1.0,1.0,0.06,0.0,0.0,15,DoS
0,tcp,http,SF,54540,8314,1,2,1.0,0.0,0.0,0.0,0.01,0.0,79,DoS
0,tcp,vmnet,S0,0,0,0,197,0.01,1.0,1.0,0.08,0.0,0.0,2,DoS
0,udp,domain_u,SF,42,131,0,80,1.0,0.0,0.0,0.01,0.0,0.0,254,Normal
0,tcp,smtp,SF,986,368,1,1,1.0,0.0,0.0,0.04,0.01,0.01,169,Normal
0,tcp,private,S0,0,0,0,198,0.02,1.0,1.0,0.08,0.0,0.0,4,DoS
0,icmp,urp_i,SF,183,0,0,4,1.0,0.0,0.0,0.01,0.16,0.0,37,Normal
0,tcp,private,REJ,0,0,0,102,0.03,0.0,0.0,0.07,0.0,0.0,1,DoS
0,tcp,http,SF,405,23786,1,1,1.0,0.0,0.0,0.0,0.11,0.05,255,Normal
0,tcp,link,S0,0,0,0,223,0.09,1.0,1.0,0.05,0.0,0.0,21,DoS
0,tcp,smtp,SF,785,327,1,1,1.0,0.0,0.0,0.12,0.02,0.03,70,Normal
0,tcp,http,SF,258,4302,1,1,1.0,0.0,0.0,0.0,0.03,0.06,34,Normal
0,tcp,login,S0,0,0,0,138,0.04,1.0,1.0,0.06,0.0,0.0,6,DoS
0,icmp,eco_i,SF,8,0,0,1,1.0,0.0,0.0,0.0,1.0,0.51,35,Probe
0,tcp,http,SF,318,2649,1,5,1.0,0.0,0.0,0.0,0.2,0.09,255,Normal
0,tcp,private,REJ,0,0,0,154,0.01,0.0,0.0,0.07,0.0,0.0,1,DoS
0,tcp,ssh,S0,0,0,0,204,0.09,1.0,1.0,0.07,0.0,0.0,18,DoS
0,tcp,time,S0,0,0,0,262,0.02,1.0,1.0,0.07,0.0,0.0,4,DoS
0,tcp,http,SF,216,1240,1,8,1.0,0.0,0.0,0.0,0.01,0.0,255,Normal
1,tcp,private,RSTR,0,0,0,25,0.08,0.0,0.0,0.08,0.13,0.0,2,Probe
0,tcp,http,SF,291,320,1,3,1.0,0.0,0.0,0.0,0.02,0.05,255,Normal
0,tcp,http,SF,224,546,1,21,1.0,0.0,0.0,0.0,0.05,0.06,255,Normal
0,tcp,ftp_data,REJ,0,0,0,459,0.01,0.07,0.0,0.99,0.0,0.0,4,Probe
0,tcp,domain,S0,0,0,0,253,0.0,1.0,1.0,0.08,0.0,0.0,1,DoS
542,udp,domain_u,SF,17,42,0,1,1.0,0.0,0.0,0.01,0.04,0.0,224,Normal
0,tcp,private,S0,0,0,0,142,0.11,1.0,1.0,0.06,0.0,0.0,8,DoS
0,udp,domain_u,SF,29,29,0,1,1.0,0.0,0.0,0.01,0.0,0.0,253,Normal
0,udp,private,SF,105,147,0,1,1.0,0.0,0.0,0.02,0.01,0.0,143,Normal
0,icmp,eco_i,SF,30,0,0,12,0.08,0.0,0.0,0.01,0.09,0.0,3,Normal
0,tcp,http,SF,325,12884,1,5,1.0,0.0,0.0,0.0,0.01,0.0,72,Normal
0,tcp,login,S0,0,0,0,139,0.14,1.0,1.0,0.05,0.0,0.0,20,DoS
0,tcp,http,REJ,0,0,0,1,1.0,0.0,0.0,0.0,0.05,0.19,192,Normal
0,tcp,ftp_data,SF,12,0,1,1,1.0,0.0,0.0,0.04,0.63,0.05,65,Normal
0,tcp,http,SF,212,828,1,9,1.0,0.0,0.0,0.0,0.01,0.03,255,Normal
0,tcp,http,SF,240,1475,1,12,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,292,13206,1,5,1.0,0.0,0.0,0.0,0.2,0.04,255,Normal
0,tcp,http,SF,172,12793,1,1,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,private,S0,0,0,0,196,0.05,1.0,1.0,0.07,0.0,0.0,20,DoS
0,tcp,http,SF,310,788,1,3,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,udp,domain_u,SF,44,128,0,4,1.0,0.0,0.0,0.02,0.0,0.0,205,Normal
0,udp,other,SF,145,0,0,3,0.33,0.0,0.0,0.54,0.9,0.0,1,Normal
1,tcp,ftp,SF,1238,2451,1,1,1.0,0.0,0.0,0.02,0.0,0.0,123,R2L
0,icmp,eco_i,SF,8,0,0,1,1.0,0.0,0.0,0.0,1.0,0.51,59,Probe
0,udp,domain_u,SF,45,45,0,167,1.0,0.0,0.0,0.01,0.0,0.0,254,Normal
0,tcp,private,RSTR,0,0,0,2,0.5,0.0,0.0,1.0,1.0,0.0,1,Probe
2,tcp,smtp,SF,1551,362,1,1,1.0,0.0,0.0,0.67,0.33,0.01,135,Normal
4,tcp,smtp,SF,1308,328,1,1,1.0,0.0,0.0,0.0,0.5,0.14,14,Normal
0,tcp,http,SF,356,1125,1,3,1.0,0.0,0.0,0.0,0.03,0.03,255,Normal
0,tcp,http,SF,364,6914,1,13,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,331,776,1,10,1.0,0.0,0.0,0.0,0.01,0.0,255,Normal
0,icmp,eco_i,SF,30,0,0,2,0.5,0.0,0.0,0.01,0.55,0.0,28,Normal
0,tcp,private,S0,0,0,0,262,0.03,1.0,1.0,0.08,0.0,0.0,14,DoS
0,tcp,exec,S0,0,0,0,103,0.17,1.0,1.0,0.05,0.0,0.0,17,DoS
0,tcp,http,SF,247,7546,1,14,1.0,0.0,0.0,0.0,0.01,0.01,255,Normal
0,tcp,http,SF,300,1841,1,43,1.0,0.0,0.0,0.0,0.02,0.02,255,Normal
0,tcp,mtp,S0,0,0,0,221,0.07,1.0,1.0,0.08,0.0,0.0,17,DoS
0,tcp,http,SF,355,2109,1,5,1.0,0.0,0.0,0.0,0.03,0.05,255,Normal
0,tcp,finger,S0,0,0,0,33,0.42,1.0,1.0,0.07,0.01,0.0,14,DoS
0,tcp,http,SF,316,1260,1,3,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,udp,domain_u,SF,44,136,0,224,1.0,0.0,0.0,0.01,0.0,0.0,253,Normal
30,tcp,ftp,SF,1458,4152,1,1,1.0,0.0,0.0,0.03,0.01,0.0,40,Normal
0,tcp,uucp_path,S0,0,0,0,221,0.06,1.0,1.0,0.05,0.0,0.0,14,DoS
10455,udp,other,SF,146,105,0,4,0.5,0.0,0.0,0.51,0.87,0.0,2,Normal
0,tcp,private,RSTR,0,0,0,1,1.0,0.0,0.0,0.82,1.0,0.0,1,Probe
0,tcp,Z39_50,REJ,0,0,0,284,0.05,0.0,0.0,0.07,0.0,0.0,14,DoS
0,udp,private,SF,1,0,0,2,1.0,0.0,0.0,0.73,0.35,0.0,2,Probe
0,tcp,telnet,S0,0,0,0,150,0.11,1.0,1.0,0.08,0.0,0.0,1,DoS
0,tcp,imap4,S0,0,0,0,255,0.04,1.0,1.0,0.07,0.0,0.0,9,DoS
10326,udp,other,SF,146,105,0,5,0.4,0.0,0.0,0.85,1.0,0.0,2,Normal
0,tcp,private,S0,0,0,0,26,0.08,1.0,1.0,0.08,0.0,0.0,12,DoS
0,tcp,smtp,RSTO,13794,2966,1,2,1.0,0.0,0.0,0.42,0.01,0.02,96,Normal
0,tcp,finger,S0,0,0,0,74,0.27,1.0,1.0,0.04,0.0,0.0,58,DoS
0,tcp,smtp,SF,911,325,1,2,0.5,0.0,0.0,0.17,0.06,0.01,161,Normal
0,tcp,smtp,S0,0,0,0,7,1.0,1.0,0.78,0.07,0.03,0.01,141,DoS
0,tcp,http,SF,280,3332,1,2,1.0,0.0,0.0,0.0,0.1,0.07,255,Normal
0,tcp,daytime,S0,0,0,0,235,0.02,1.0,1.0,0.07,0.0,0.0,4,DoS
0,tcp,private,S0,0,0,0,131,0.15,1.0,1.0,0.07,0.0,0.0,18,DoS
0,udp,domain_u,SF,41,41,0,100,1.0,0.0,0.0,0.0,0.01,0.0,255,Normal
0,tcp,finger,SF,10,139,0,1,1.0,0.0,0.0,0.03,0.01,0.0,5,Normal
0,tcp,http,SF,311,488,1,11,1.0,0.0,0.0,0.0,0.01,0.04,255,Normal
0,tcp,http,SF,281,1745,1,2,1.0,0.0,0.0,0.0,0.03,0.07,255,Normal
0,tcp,http,SF,297,1285,1,8,1.0,0.0,0.0,0.0,0.12,0.04,255,Normal
